INDICATOR_ID,COUNTRY_ID,YEAR,VALUE,MAGNITUDE,QUALIFIER
XGDP.FSGOV,ABW,1998,4.763160228729248,,
XGDP.FSGOV,ABW,1999,4.395269870758057,,
XGDP.FSGOV,ABW,2000,4.714680194854736,,
XGDP.FSGOV,ABW,2001,4.798980236053467,,
XGDP.FSGOV,ABW,2002,4.872200012207031,,
XGDP.FSGOV,ABW,2004,4.356989860534668,,
XGDP.FSGOV,ABW,2005,4.623219966888428,,
XGDP.FSGOV,ABW,2007,4.702549934387207,,
XGDP.FSGOV,ABW,2008,4.827300071716309,,
XGDP.FSGOV,ABW,2009,5.797399997711182,,
XGDP.FSGOV,ABW,2010,6.751090049743652,,
XGDP.FSGOV,ABW,2011,5.914669990539551,,
XGDP.FSGOV,ABW,2012,6.3472900390625,,
XGDP.FSGOV,ABW,2013,6.442959785461426,,
XGDP.FSGOV,ABW,2014,4.857417906602603,,
XGDP.FSGOV,ABW,2015,5.888269901275635,,
XGDP.FSGOV,ABW,2016,5.491360187530518,,
XGDP.FSGOV,ABW,2017,4.455819961275041,,
XGDP.FSGOV,ABW,2018,4.548763552436153,,
XGDP.FSGOV,ABW,2019,4.435036867769574,,
XGDP.FSGOV,ABW,2021,3.618557556366949,,
XGDP.FSGOV,AFG,2006,4.6847606716807,,
XGDP.FSGOV,AFG,2007,4.1748953487159,,
XGDP.FSGOV,AFG,2008,4.38367211090707,,
XGDP.FSGOV,AFG,2009,4.81064002285526,,
XGDP.FSGOV,AFG,2010,3.479449987411499,,
XGDP.FSGOV,AFG,2011,3.462009906768799,,
XGDP.FSGOV,AFG,2012,2.604199886322021,,
XGDP.FSGOV,AFG,2013,3.45445990562439,,
XGDP.FSGOV,AFG,2014,3.695219993591309,,
XGDP.FSGOV,AFG,2015,3.255800008773804,,
XGDP.FSGOV,AFG,2016,4.543970108032227,,UIS_EST
XGDP.FSGOV,AFG,2017,4.34319019317627,,UIS_EST
XGDP.FSGOV,AGO,1985,4.090219974517822,,
XGDP.FSGOV,AGO,1986,5.722690105438232,,
XGDP.FSGOV,AGO,1987,5.058509826660156,,
XGDP.FSGOV,AGO,1998,2.56712007522583,,
XGDP.FSGOV,AGO,2000,2.607530117034912,,
XGDP.FSGOV,AGO,2005,2.120110034942627,,
XGDP.FSGOV,AGO,2006,2.281460046768188,,
XGDP.FSGOV,AGO,2009,2.92,,
XGDP.FSGOV,AGO,2010,3.421319961547852,,
XGDP.FSGOV,AGO,2011,3.24,,
XGDP.FSGOV,AGO,2012,3.08191085718142,,
XGDP.FSGOV,AGO,2013,3.87,,
XGDP.FSGOV,AGO,2014,2.93,,
XGDP.FSGOV,AGO,2015,3.1,,
XGDP.FSGOV,AGO,2016,2.754936645827247,,
XGDP.FSGOV,AGO,2017,2.466878811048856,,
XGDP.FSGOV,AGO,2018,2.183512989462747,,
XGDP.FSGOV,AGO,2019,2.07306438181603,,
XGDP.FSGOV,AGO,2020,2.667447336892847,,
XGDP.FSGOV,AGO,2021,2.297196895132406,,
XGDP.FSGOV,AGO,2022,2.385358984166333,,
XGDP.FSGOV,AGO,2023,2.51273663315785,,
XGDP.FSGOV,AIA,1998,3.525710105895996,,
XGDP.FSGOV,AIA,1999,3.611779928207397,,UIS_EST
XGDP.FSGOV,AIA,2000,3.828870058059692,,UIS_EST
XGDP.FSGOV,AIA,2001,5.401760101318359,,UIS_EST
XGDP.FSGOV,AIA,2002,5.416409969329834,,
XGDP.FSGOV,AIA,2003,5.095880031585693,,
XGDP.FSGOV,AIA,2005,2.95602011680603,,
XGDP.FSGOV,AIA,2008,2.830379962921143,,
XGDP.FSGOV,AIA,2011,3.154357383275851,,
XGDP.FSGOV,AIA,2012,3.370353025852436,,
XGDP.FSGOV,AIA,2013,3.383008224902446,,
XGDP.FSGOV,AIA,2014,3.039221344429111,,
XGDP.FSGOV,AIA,2015,2.979636913890531,,
XGDP.FSGOV,AIA,2016,3.140121483095378,,
XGDP.FSGOV,AIA,2017,3.647183764907426,,
XGDP.FSGOV,AIA,2018,3.296697448973732,,
XGDP.FSGOV,AIA,2019,2.812934878782516,,
XGDP.FSGOV,AIA,2020,4.063554651112799,,
XGDP.FSGOV,AIA,2021,3.569035735380981,,
XGDP.FSGOV,AIA,2022,2.50012405750642,,
XGDP.FSGOV,ALB,1994,3.446979999542236,,
XGDP.FSGOV,ALB,1995,3.814640045166016,,
XGDP.FSGOV,ALB,1996,3.083509922027588,,
XGDP.FSGOV,ALB,1997,3.379470109939575,,
XGDP.FSGOV,ALB,1998,3.536979913711548,,
XGDP.FSGOV,ALB,1999,3.59293007850647,,
XGDP.FSGOV,ALB,2000,3.430170059204102,,
XGDP.FSGOV,ALB,2001,3.458699941635132,,
XGDP.FSGOV,ALB,2002,3.117799997329712,,
XGDP.FSGOV,ALB,2003,3.138230085372925,,
XGDP.FSGOV,ALB,2004,3.227519989013672,,
XGDP.FSGOV,ALB,2005,3.28154993057251,,
XGDP.FSGOV,ALB,2006,3.191459894180298,,
XGDP.FSGOV,ALB,2007,3.275929927825928,,
XGDP.FSGOV,ALB,2008,3.50922598858,,
XGDP.FSGOV,ALB,2010,3.41307504755557,,
XGDP.FSGOV,ALB,2011,3.24000844198606,,
XGDP.FSGOV,ALB,2012,3.30906110128368,,
XGDP.FSGOV,ALB,2013,3.539299964904785,,
XGDP.FSGOV,ALB,2014,3.21696703608014,,
XGDP.FSGOV,ALB,2015,3.437969923019409,,
XGDP.FSGOV,ALB,2016,3.962090015411377,,
XGDP.FSGOV,ALB,2017,3.611720085144043,,
XGDP.FSGOV,ALB,2018,3.15294473104815,,
XGDP.FSGOV,ALB,2019,3.916239976882935,,
XGDP.FSGOV,ALB,2020,3.342299938201904,,
XGDP.FSGOV,ALB,2021,3.022559881210327,,
XGDP.FSGOV,ALB,2022,2.744329929351807,,
XGDP.FSGOV,ALB,2023,2.91805949394265,,
XGDP.FSGOV,AND,1997,3.713279962539673,,
XGDP.FSGOV,AND,2002,1.659710049629211,,
XGDP.FSGOV,AND,2004,1.544119954109192,,
XGDP.FSGOV,AND,2005,1.644970059394836,,
XGDP.FSGOV,AND,2006,2.244899988174438,,
XGDP.FSGOV,AND,2007,2.104690074920654,,
XGDP.FSGOV,AND,2008,2.873929977416992,,
XGDP.FSGOV,AND,2009,3.142920017242432,,
XGDP.FSGOV,AND,2010,2.976629972457886,,
XGDP.FSGOV,AND,2011,2.987060070037842,,
XGDP.FSGOV,AND,2012,2.56577895521486,,
XGDP.FSGOV,AND,2013,2.506160020828247,,
XGDP.FSGOV,AND,2014,3.074209928512573,,
XGDP.FSGOV,AND,2015,3.280349969863892,,
XGDP.FSGOV,AND,2016,3.237070083618164,,
XGDP.FSGOV,AND,2017,3.217089891433716,,
XGDP.FSGOV,AND,2018,3.2467200756073,,
XGDP.FSGOV,AND,2019,3.150609970092773,,
XGDP.FSGOV,AND,2020,2.632130465530661,,
XGDP.FSGOV,AND,2021,2.583972251867663,,
XGDP.FSGOV,AND,2022,2.647289991378784,,
XGDP.FSGOV,AND,2023,1.927909970283508,,
XGDP.FSGOV,ARE,2019,3.860209941864014,,
XGDP.FSGOV,ARE,2020,3.984179973602295,,
XGDP.FSGOV,ARE,2021,3.894030094146729,,
XGDP.FSGOV,ARG,1970,1.4580899477005,,
XGDP.FSGOV,ARG,1972,1.936200022697449,,
XGDP.FSGOV,ARG,1973,1.780519962310791,,
XGDP.FSGOV,ARG,1974,1.923519968986511,,
XGDP.FSGOV,ARG,1975,1.843600034713745,,
XGDP.FSGOV,ARG,1976,1.165639996528625,,
XGDP.FSGOV,ARG,1977,1.719840049743652,,
XGDP.FSGOV,ARG,1978,1.935549974441528,,
XGDP.FSGOV,ARG,1979,2.400279998779297,,
XGDP.FSGOV,ARG,1980,2.607150077819824,,
XGDP.FSGOV,ARG,1982,1.597869992256165,,
XGDP.FSGOV,ARG,1983,1.617499947547913,,
XGDP.FSGOV,ARG,1984,2.569720029830933,,
XGDP.FSGOV,ARG,1985,1.361860036849976,,
XGDP.FSGOV,ARG,1986,1.261549949645996,,
XGDP.FSGOV,ARG,1987,1.282299995422363,,
XGDP.FSGOV,ARG,1989,1.046120047569275,,
XGDP.FSGOV,ARG,1990,1.067379951477051,,
XGDP.FSGOV,ARG,1996,3.731980085372925,,
XGDP.FSGOV,ARG,1998,4.039869785308838,,
XGDP.FSGOV,ARG,1999,4.521679878234863,,
XGDP.FSGOV,ARG,2000,4.580309867858887,,
XGDP.FSGOV,ARG,2001,4.833740234375,,
XGDP.FSGOV,ARG,2002,4.017340183258057,,
XGDP.FSGOV,ARG,2003,3.535049915313721,,
XGDP.FSGOV,ARG,2004,3.486520051956177,,
XGDP.FSGOV,ARG,2005,3.860009908676147,,
XGDP.FSGOV,ARG,2006,4.128210067749023,,
XGDP.FSGOV,ARG,2007,4.462600231170654,,
XGDP.FSGOV,ARG,2008,4.844409942626953,,
XGDP.FSGOV,ARG,2009,5.531050205230713,,
XGDP.FSGOV,ARG,2010,5.019710063934326,,
XGDP.FSGOV,ARG,2011,5.290629863739014,,
XGDP.FSGOV,ARG,2012,5.345829963684082,,
XGDP.FSGOV,ARG,2013,5.436610221862793,,
XGDP.FSGOV,ARG,2014,5.361440181732178,,
XGDP.FSGOV,ARG,2015,5.776110172271729,,
XGDP.FSGOV,ARG,2016,5.54548978805542,,
XGDP.FSGOV,ARG,2017,5.454319953918457,,
XGDP.FSGOV,ARG,2018,4.877739906311035,,
XGDP.FSGOV,ARG,2019,4.771649837493896,,
XGDP.FSGOV,ARG,2020,5.276899814605713,,
XGDP.FSGOV,ARG,2021,4.641170024871826,,
XGDP.FSGOV,ARG,2022,4.805210113525391,,
XGDP.FSGOV,ARM,1996,1.848430037498474,,
XGDP.FSGOV,ARM,1999,2.235189914703369,,
XGDP.FSGOV,ARM,2000,2.772730112075806,,
XGDP.FSGOV,ARM,2001,2.46943998336792,,
XGDP.FSGOV,ARM,2002,2.135040044784546,,
XGDP.FSGOV,ARM,2003,2.145040035247803,,
XGDP.FSGOV,ARM,2004,2.486730098724365,,
XGDP.FSGOV,ARM,2005,2.712029933929443,,
XGDP.FSGOV,ARM,2006,2.71577000617981,,
XGDP.FSGOV,ARM,2007,3.018939971923828,,
XGDP.FSGOV,ARM,2008,3.172729969024658,,
XGDP.FSGOV,ARM,2009,3.840790033340454,,
XGDP.FSGOV,ARM,2010,3.249000072479248,,
XGDP.FSGOV,ARM,2011,3.143850088119507,,
XGDP.FSGOV,ARM,2012,2.772480010986328,,
XGDP.FSGOV,ARM,2013,2.650180101394653,,
XGDP.FSGOV,ARM,2014,2.24724006652832,,
XGDP.FSGOV,ARM,2015,2.805910110473633,,
XGDP.FSGOV,ARM,2016,2.758120059967041,,
XGDP.FSGOV,ARM,2017,2.707590103149414,,
XGDP.FSGOV,ARM,2018,2.25586795001631,,
XGDP.FSGOV,ARM,2019,2.5719123753672,,
XGDP.FSGOV,ARM,2020,2.705559968948364,,
XGDP.FSGOV,ARM,2021,2.767849922180176,,
XGDP.FSGOV,ARM,2022,2.491899967193604,,
XGDP.FSGOV,ARM,2023,2.425970077514648,,
XGDP.FSGOV,ASM,2006,14.71704959869385,,
XGDP.FSGOV,ATG,1999,2.525500059127808,,
XGDP.FSGOV,ATG,2002,3.079139947891235,,
XGDP.FSGOV,ATG,2009,2.222759962081909,,
XGDP.FSGOV,ATG,2012,2.130430259070828,,
XGDP.FSGOV,ATG,2013,2.35972143126598,,
XGDP.FSGOV,ATG,2014,2.304440937563795,,
XGDP.FSGOV,ATG,2015,1.993475530276099,,
XGDP.FSGOV,ATG,2016,2.171499315046356,,
XGDP.FSGOV,ATG,2017,2.281583150388969,,
XGDP.FSGOV,ATG,2018,2.269227084368933,,
XGDP.FSGOV,ATG,2019,3.357256533825629,,
XGDP.FSGOV,ATG,2020,3.005183046086398,,
XGDP.FSGOV,ATG,2021,2.508973931988649,,
XGDP.FSGOV,ATG,2022,2.503687555523828,,
XGDP.FSGOV,ATG,2023,3.105051618321362,,
XGDP.FSGOV,AUS,1978,6.000850200653076,,
XGDP.FSGOV,AUS,1979,5.889130115509033,,
XGDP.FSGOV,AUS,1980,5.646269798278809,,
XGDP.FSGOV,AUS,1982,5.471980094909668,,
XGDP.FSGOV,AUS,1983,5.364590167999268,,
XGDP.FSGOV,AUS,1985,5.397640228271484,,
XGDP.FSGOV,AUS,1986,5.268899917602539,,
XGDP.FSGOV,AUS,1987,5.057750225067139,,
XGDP.FSGOV,AUS,1988,4.907229900360107,,
XGDP.FSGOV,AUS,1989,4.739160060882568,,
XGDP.FSGOV,AUS,1990,4.666890144348145,,
XGDP.FSGOV,AUS,1991,4.784840106964111,,
XGDP.FSGOV,AUS,1992,4.68287992477417,,
XGDP.FSGOV,AUS,1993,5.505690097808838,,
XGDP.FSGOV,AUS,1994,5.244909763336182,,
XGDP.FSGOV,AUS,2000,4.75933968183717,,
XGDP.FSGOV,AUS,2001,5.22261576088073,,
XGDP.FSGOV,AUS,2002,5.30569651334097,,
XGDP.FSGOV,AUS,2003,5.2452577872284,,
XGDP.FSGOV,AUS,2004,5.19307232452927,,
XGDP.FSGOV,AUS,2005,5.27187637199251,,
XGDP.FSGOV,AUS,2006,5.16309028984099,,
XGDP.FSGOV,AUS,2007,4.96966870935921,,
XGDP.FSGOV,AUS,2008,4.90182348060149,,
XGDP.FSGOV,AUS,2009,5.39640671785469,,
XGDP.FSGOV,AUS,2010,6.15043618607283,,
XGDP.FSGOV,AUS,2011,6.00601582646078,,
XGDP.FSGOV,AUS,2012,5.55924780241647,,
XGDP.FSGOV,AUS,2013,5.51962706911105,,
XGDP.FSGOV,AUS,2014,5.43755252191977,,
XGDP.FSGOV,AUS,2015,5.46285830076146,,
XGDP.FSGOV,AUS,2016,5.43038559699977,,
XGDP.FSGOV,AUS,2017,5.32125549707304,,
XGDP.FSGOV,AUS,2018,5.40967620503794,,
XGDP.FSGOV,AUS,2019,5.50858901926844,,
XGDP.FSGOV,AUS,2020,5.378280162811279,,
XGDP.FSGOV,AUS,2021,5.333209991455078,,
XGDP.FSGOV,AUS,2022,5.2067765271605,,
XGDP.FSGOV,AUT,1970,4.147160053253174,,
XGDP.FSGOV,AUT,1971,4.282350063323975,,
XGDP.FSGOV,AUT,1972,4.450150012969971,,
XGDP.FSGOV,AUT,1973,4.515470027923584,,
XGDP.FSGOV,AUT,1974,4.655940055847168,,
XGDP.FSGOV,AUT,1975,5.127960205078125,,
XGDP.FSGOV,AUT,1976,5.237659931182861,,
XGDP.FSGOV,AUT,1977,4.954010009765625,,
XGDP.FSGOV,AUT,1978,5.1597900390625,,
XGDP.FSGOV,AUT,1979,5.038159847259521,,
XGDP.FSGOV,AUT,1980,5.008969783782959,,
XGDP.FSGOV,AUT,1981,5.367809772491455,,
XGDP.FSGOV,AUT,1982,5.362989902496338,,
XGDP.FSGOV,AUT,1983,5.303780078887939,,
XGDP.FSGOV,AUT,1984,5.294469833374023,,
XGDP.FSGOV,AUT,1985,5.297210216522217,,
XGDP.FSGOV,AUT,1986,5.499959945678711,,
XGDP.FSGOV,AUT,1987,5.376110076904297,,
XGDP.FSGOV,AUT,1988,5.190730094909668,,
XGDP.FSGOV,AUT,1989,5.01816987991333,,
XGDP.FSGOV,AUT,1990,4.957250118255615,,
XGDP.FSGOV,AUT,1991,5.103219985961914,,
XGDP.FSGOV,AUT,1992,5.296979904174805,,
XGDP.FSGOV,AUT,1993,5.251999855041504,,
XGDP.FSGOV,AUT,1995,5.42834997177124,,
XGDP.FSGOV,AUT,1996,5.259900093078613,,
XGDP.FSGOV,AUT,1998,6.103740215301514,,
XGDP.FSGOV,AUT,1999,6.112339973449707,,
XGDP.FSGOV,AUT,2000,5.588809967041016,,
XGDP.FSGOV,AUT,2001,5.575479984283447,,
XGDP.FSGOV,AUT,2002,5.522130012512207,,
XGDP.FSGOV,AUT,2003,5.361830234527588,,
XGDP.FSGOV,AUT,2004,5.302430152893066,,
XGDP.FSGOV,AUT,2005,5.249370098114014,,
XGDP.FSGOV,AUT,2006,5.22652006149292,,
XGDP.FSGOV,AUT,2007,5.146900177001953,,
XGDP.FSGOV,AUT,2008,5.263959884643555,,
XGDP.FSGOV,AUT,2009,5.730249881744385,,
XGDP.FSGOV,AUT,2010,5.700479984283447,,
XGDP.FSGOV,AUT,2011,5.592269897460938,,
XGDP.FSGOV,AUT,2012,5.480400085449219,,
XGDP.FSGOV,AUT,2013,5.547110080718994,,
XGDP.FSGOV,AUT,2014,5.447619915008545,,
XGDP.FSGOV,AUT,2015,5.45658016204834,,
XGDP.FSGOV,AUT,2016,5.479619979858398,,
XGDP.FSGOV,AUT,2017,5.371590137481689,,
XGDP.FSGOV,AUT,2018,5.226550102233887,,
XGDP.FSGOV,AUT,2019,5.217790126800537,,
XGDP.FSGOV,AUT,2020,5.571269989013672,,
XGDP.FSGOV,AUT,2021,5.494110107421875,,
XGDP.FSGOV,AUT,2022,4.77094552643929,,
XGDP.FSGOV,AZE,1992,6.05797004699707,,
XGDP.FSGOV,AZE,1995,3.337369918823242,,
XGDP.FSGOV,AZE,1996,3.512569904327393,,
XGDP.FSGOV,AZE,1998,3.380019903182983,,
XGDP.FSGOV,AZE,1999,4.212140083312988,,
XGDP.FSGOV,AZE,2000,3.853990077972412,,
XGDP.FSGOV,AZE,2001,3.503420114517212,,
XGDP.FSGOV,AZE,2002,3.154459953308105,,
XGDP.FSGOV,AZE,2003,3.286149978637695,,
XGDP.FSGOV,AZE,2004,3.447700023651123,,
XGDP.FSGOV,AZE,2005,2.97462010383606,,
XGDP.FSGOV,AZE,2006,2.555520057678223,,
XGDP.FSGOV,AZE,2007,2.549279928207397,,
XGDP.FSGOV,AZE,2008,2.440929889678955,,
XGDP.FSGOV,AZE,2009,3.224309921264648,,
XGDP.FSGOV,AZE,2010,2.780620098114014,,
XGDP.FSGOV,AZE,2011,2.435640096664429,,
XGDP.FSGOV,AZE,2012,2.067630052566528,,
XGDP.FSGOV,AZE,2013,2.442130088806152,,
XGDP.FSGOV,AZE,2014,2.633039951324463,,
XGDP.FSGOV,AZE,2015,2.951679944992065,,
XGDP.FSGOV,AZE,2016,2.903409957885742,,
XGDP.FSGOV,AZE,2017,2.473819971084595,,
XGDP.FSGOV,AZE,2018,2.455430030822754,,
XGDP.FSGOV,AZE,2019,3.176460027694702,,NAT_EST
XGDP.FSGOV,AZE,2020,4.33204984664917,,NAT_EST
XGDP.FSGOV,AZE,2021,3.702080011367798,,
XGDP.FSGOV,AZE,2022,3.046900033950806,,
XGDP.FSGOV,AZE,2023,3.582900219095894,,
XGDP.FSGOV,BDI,1979,2.803359985351563,,
XGDP.FSGOV,BDI,1981,3.346760034561157,,
XGDP.FSGOV,BDI,1990,3.35932993888855,,
XGDP.FSGOV,BDI,1991,3.493659973144531,,
XGDP.FSGOV,BDI,1992,3.805850028991699,,
XGDP.FSGOV,BDI,1994,4.565269947052002,,
XGDP.FSGOV,BDI,1995,5.015110015869141,,
XGDP.FSGOV,BDI,1996,4.083240032196045,,
XGDP.FSGOV,BDI,1999,3.417449951171875,,
XGDP.FSGOV,BDI,2000,2.645479917526245,,
XGDP.FSGOV,BDI,2001,2.903909921646118,,
XGDP.FSGOV,BDI,2002,3.004930019378662,,
XGDP.FSGOV,BDI,2004,3.744960069656372,,
XGDP.FSGOV,BDI,2005,3.632159948348999,,
XGDP.FSGOV,BDI,2008,5.19290018081665,,
XGDP.FSGOV,BDI,2009,6.171949863433838,,
XGDP.FSGOV,BDI,2010,6.678016470901986,,
XGDP.FSGOV,BDI,2011,6.240096076443838,,
XGDP.FSGOV,BDI,2012,6.034728455389383,,
XGDP.FSGOV,BDI,2013,5.995399951934814,,
XGDP.FSGOV,BDI,2014,7.516380045347681,,
XGDP.FSGOV,BDI,2015,7.102909518119651,,
XGDP.FSGOV,BDI,2016,4.965850610248798,,
XGDP.FSGOV,BDI,2017,5.009188480379824,,
XGDP.FSGOV,BDI,2018,5.413527565687226,,
XGDP.FSGOV,BDI,2019,5.346684453784007,,
XGDP.FSGOV,BDI,2020,5.321585068387312,,
XGDP.FSGOV,BDI,2021,4.871141738923751,,
XGDP.FSGOV,BDI,2022,4.437947705044285,,
XGDP.FSGOV,BEL,1975,5.762819766998291,,
XGDP.FSGOV,BEL,1976,5.731040000915527,,
XGDP.FSGOV,BEL,1977,5.988830089569092,,
XGDP.FSGOV,BEL,1978,5.436339855194092,,
XGDP.FSGOV,BEL,1979,5.380350112915039,,
XGDP.FSGOV,BEL,1980,5.31063985824585,,
XGDP.FSGOV,BEL,1981,5.435319900512695,,
XGDP.FSGOV,BEL,1982,5.31673002243042,,
XGDP.FSGOV,BEL,1986,4.852290153503418,,
XGDP.FSGOV,BEL,1987,4.57712984085083,,
XGDP.FSGOV,BEL,1988,4.30072021484375,,
XGDP.FSGOV,BEL,1993,5.372310161590576,,
XGDP.FSGOV,BEL,1994,5.41103982925415,,
XGDP.FSGOV,BEL,1995,2.988660097122192,,
XGDP.FSGOV,BEL,1996,3.049479961395264,,
XGDP.FSGOV,BEL,2000,5.53273317315193,,
XGDP.FSGOV,BEL,2001,5.67605500595835,,
XGDP.FSGOV,BEL,2002,5.78968362884485,,
XGDP.FSGOV,BEL,2003,5.89130195127329,,
XGDP.FSGOV,BEL,2004,5.62933764571121,,
XGDP.FSGOV,BEL,2005,5.795859813690186,,
XGDP.FSGOV,BEL,2006,5.62658580167368,,
XGDP.FSGOV,BEL,2007,5.51823385784837,,
XGDP.FSGOV,BEL,2008,6.332940101623535,,
XGDP.FSGOV,BEL,2009,6.458099842071533,,
XGDP.FSGOV,BEL,2010,6.442590236663818,,
XGDP.FSGOV,BEL,2011,6.431990146636963,,
XGDP.FSGOV,BEL,2012,6.596189975738525,,
XGDP.FSGOV,BEL,2013,6.630529880523682,,
XGDP.FSGOV,BEL,2014,6.590469837188721,,
XGDP.FSGOV,BEL,2015,6.4515700340271,,
XGDP.FSGOV,BEL,2016,6.461730003356934,,
XGDP.FSGOV,BEL,2017,6.425340175628662,,
XGDP.FSGOV,BEL,2018,6.381070137023926,,
XGDP.FSGOV,BEL,2019,6.333970069885254,,
XGDP.FSGOV,BEL,2020,6.801859855651855,,
XGDP.FSGOV,BEL,2021,6.355519771575928,,
XGDP.FSGOV,BEN,1998,2.747889995574951,,
XGDP.FSGOV,BEN,1999,1.921939969062805,,
XGDP.FSGOV,BEN,2000,2.113660097122192,,
XGDP.FSGOV,BEN,2001,2.365099906921387,,
XGDP.FSGOV,BEN,2002,2.15949010848999,,
XGDP.FSGOV,BEN,2003,2.283159971237183,,
XGDP.FSGOV,BEN,2004,2.566900014877319,,
XGDP.FSGOV,BEN,2005,2.656680107116699,,
XGDP.FSGOV,BEN,2006,2.563400030136108,,
XGDP.FSGOV,BEN,2007,2.363310098648071,,
XGDP.FSGOV,BEN,2008,2.77728009223938,,
XGDP.FSGOV,BEN,2009,3.089270114898682,,
XGDP.FSGOV,BEN,2010,3.679970026016235,,
XGDP.FSGOV,BEN,2011,4.4,,
XGDP.FSGOV,BEN,2012,3.562020063400269,,
XGDP.FSGOV,BEN,2013,3.327510118484497,,
XGDP.FSGOV,BEN,2014,3.161789894104004,,
XGDP.FSGOV,BEN,2015,3.172980070114136,,
XGDP.FSGOV,BEN,2016,2.899100065231323,,UIS_EST
XGDP.FSGOV,BEN,2017,3.535589933395386,,UIS_EST
XGDP.FSGOV,BEN,2018,2.931619882583618,,UIS_EST
XGDP.FSGOV,BEN,2019,2.965201149531385,,
XGDP.FSGOV,BEN,2020,3.09441522813258,,
XGDP.FSGOV,BEN,2021,3.20348424139574,,
XGDP.FSGOV,BEN,2022,3.377859204004521,,
XGDP.FSGOV,BEN,2023,3.743781559193745,,
XGDP.FSGOV,BFA,1978,1.679829955101013,,
XGDP.FSGOV,BFA,1980,1.9617999792099,,
XGDP.FSGOV,BFA,1983,1.754480004310608,,
XGDP.FSGOV,BFA,1985,1.763960003852844,,
XGDP.FSGOV,BFA,1988,1.426079988479614,,
XGDP.FSGOV,BFA,1994,3.45110011100769,,
XGDP.FSGOV,BFA,1996,1.440260052680969,,
XGDP.FSGOV,BFA,2005,3.941139936447144,,
XGDP.FSGOV,BFA,2006,3.982189893722534,,
XGDP.FSGOV,BFA,2007,4.079830169677734,,
XGDP.FSGOV,BFA,2010,3.502229928970337,,
XGDP.FSGOV,BFA,2011,3.985150098800659,,
XGDP.FSGOV,BFA,2012,3.60315990447998,,
XGDP.FSGOV,BFA,2013,4.083439826965332,,
XGDP.FSGOV,BFA,2014,4.053299903869629,,
XGDP.FSGOV,BFA,2015,3.670089960098267,,
XGDP.FSGOV,BFA,2017,5.628469944000244,,UIS_EST
XGDP.FSGOV,BFA,2018,5.488609790802002,,UIS_EST
XGDP.FSGOV,BFA,2019,5.456156325202511,,
XGDP.FSGOV,BFA,2020,5.211482770301663,,
XGDP.FSGOV,BFA,2021,5.24913346712028,,
XGDP.FSGOV,BFA,2022,5.294567533042409,,
XGDP.FSGOV,BFA,2023,5.327578409971871,,
XGDP.FSGOV,BGD,1979,1.130929946899414,,
XGDP.FSGOV,BGD,1980,0.9376000165939332,,
XGDP.FSGOV,BGD,1981,1.071499943733215,,
XGDP.FSGOV,BGD,1982,1.011639952659607,,
XGDP.FSGOV,BGD,1983,1.032670021057129,,
XGDP.FSGOV,BGD,1984,1.223029971122742,,
XGDP.FSGOV,BGD,1985,1.271180033683777,,
XGDP.FSGOV,BGD,1986,1.34349000453949,,
XGDP.FSGOV,BGD,1987,1.51364004611969,,
XGDP.FSGOV,BGD,1990,1.51911997795105,,
XGDP.FSGOV,BGD,1991,1.425660014152527,,
XGDP.FSGOV,BGD,1992,1.631770014762878,,
XGDP.FSGOV,BGD,1993,1.692620038986206,,
XGDP.FSGOV,BGD,1997,1.952469944953918,,
XGDP.FSGOV,BGD,1999,2.132819890975952,,
XGDP.FSGOV,BGD,2000,2.125080108642578,,
XGDP.FSGOV,BGD,2001,2.171930074691772,,
XGDP.FSGOV,BGD,2002,2.017149925231934,,
XGDP.FSGOV,BGD,2003,2.069390058517456,,
XGDP.FSGOV,BGD,2004,1.940140008926392,,
XGDP.FSGOV,BGD,2006,2.131289958953857,,
XGDP.FSGOV,BGD,2007,2.20221996307373,,
XGDP.FSGOV,BGD,2008,2.054569959640503,,
XGDP.FSGOV,BGD,2009,1.939419984817505,,
XGDP.FSGOV,BGD,2011,2.132699966430664,,
XGDP.FSGOV,BGD,2012,2.046670731472957,,
XGDP.FSGOV,BGD,2013,1.966160025470312,,
XGDP.FSGOV,BGD,2014,2.09871663086838,,
XGDP.FSGOV,BGD,2015,1.872254171099784,,
XGDP.FSGOV,BGD,2016,1.621960582248634,,
XGDP.FSGOV,BGD,2017,1.850400306654557,,
XGDP.FSGOV,BGD,2018,1.655891269450097,,
XGDP.FSGOV,BGD,2019,1.68138796803529,,
XGDP.FSGOV,BGD,2020,1.765280778443387,,
XGDP.FSGOV,BGD,2021,1.831179950829994,,
XGDP.FSGOV,BGD,2022,1.711836728774086,,
XGDP.FSGOV,BGD,2023,1.775227455817339,,
XGDP.FSGOV,BGD,2024,1.963150916675598,,
XGDP.FSGOV,BGR,1980,3.52947998046875,,
XGDP.FSGOV,BGR,1990,4.454060077667236,,
XGDP.FSGOV,BGR,1991,5.429619789123535,,
XGDP.FSGOV,BGR,1992,5.260459899902344,,
XGDP.FSGOV,BGR,1993,4.95048999786377,,
XGDP.FSGOV,BGR,1994,4.170660018920898,,
XGDP.FSGOV,BGR,1995,2.372070074081421,,
XGDP.FSGOV,BGR,1996,2.230079889297485,,
XGDP.FSGOV,BGR,1998,2.739429950714111,,
XGDP.FSGOV,BGR,2000,4.2198331157324,,
XGDP.FSGOV,BGR,2001,3.384239912033081,,
